 98	36636
 98	36639
 98	5174
 98	301668
 98	85
 98	38374
 98	38439
 98	38469
 98	5174
 98	301668
 98	85
 98	38472
 98	39670
 98	40626
 98	5174
 98	301668
 98	85
 98	38472
 98	58403
 98	59342
 98	5174
 98	301668
 98	85
 98	300358
 98	5174
 98	892976
 98	301122
 98	886976
 99	283155
 99	1000
 99	3
 99	2604
 99	2608
 99	283155
 99	1000
 99	3
 99	2612
 99	283155
 99	1000
 99	3
 99	2665
 99	2672
 99	283155
 99	1000
 99	3
 99	2717
 99	2722
 99	283155
 99	1000
 99	173507
 99	173509
 99	266119
 99	266120
 99	265523
 99	285080
 99	764512
 99	767740
 99	767866
 99	767872
 99	265523
 99	285080
 99	764512
 99	767740
 99	767880
 99	265523
 99	285080
 99	764512
 99	767740
 99	767974
 99	767988
 99	265523
 99	285080
 99	764512
 99	767740
 99	768056
 99	768064
 100	283155
 100	1000
 100	13996
 100	13998
 100	13999
 100	283155
 100	1000
 100	173507
 100	173514
 100	227560
 100	227561
